"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"High income","HIC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70500588020995","","","","","8.58422480831201","","","","","9.60491474228067","","","","","10.9672378325649","","","","","12.7845992811215","","","","","13.592201838246","","","","","",
"Hong Kong SAR, China","HKG","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2889192572912","","","","","39.7721343549953","","","","","39.3472575079951","","","","","39.7698051798584","","","","","39.7500847206791","","","","","38.9499399216491","","","","","",
"Honduras","HND","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5150516084573","","","","","2.67283786336086","","","","","0.455880751167693","","","","","0.405149224998587","","","","","0.363652113074911","","","","","0.3476135161844","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18709843827972","","","","","2.93707852062004","","","","","2.1947055173627","","","","","1.92276636041428","","","","","1.6490881629437","","","","","1.66841412867813","","","","","",
"Croatia","HRV","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.95395251711863","","","","","14.6008176293255","","","","","13.2179060443728","","","","","13.231283473761","","","","","13.280619957488","","","","","13.6047139871854","","","","","",
"Haiti","HTI","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.268798840745138","","","","","0.287193825524572","","","","","0.302156856277346","","","","","0.328906993095091","","","","","0.351053445346957","","","","","0.369048200333356","","","","","",
"Hungary","HUN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34624900132989","","","","","3.11277228329151","","","","","2.90447689692006","","","","","3.63300621911885","","","","","4.35978033343808","","","","","4.56246525249104","","","","","",
"IBRD only","IBD","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.53001594578151","","","","","1.38062497180368","","","","","1.28182059553596","","","","","1.2415636945781","","","","","1.25628176367968","","","","","1.36877772034858","","","","","",
"IDA & IBRD total","IBT","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.78977882202226","","","","","1.57841487746535","","","","","1.43075562991703","","","","","1.3456677742506","","","","","1.35760410310432","","","","","1.42569725608721","","","","","",
"IDA total","IDA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.90900496503037","","","","","2.38166279830438","","","","","2.00002317848163","","","","","1.71871482584756","","","","","1.68656408705549","","","","","1.5995466283386","","","","","",
"IDA blend","IDB","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.48753202914264","","","","","2.28402744626271","","","","","2.2014590399145","","","","","1.76104595088088","","","","","1.85942669188928","","","","","1.68093673153692","","","","","",
"Indonesia","IDN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.256624866680176","","","","","0.192406654327478","","","","","0.138180206385892","","","","","0.127983196000129","","","","","0.126407039657274","","","","","0.127675543243526","","","","","",
"IDA only","IDX","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.60349022691488","","","","","2.43305886507181","","","","","1.89377012271343","","","","","1.6964756167599","","","","","1.59969680074328","","","","","1.55818446770008","","","","","",
"Isle of Man","IMN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4495960860166","","","","","51.1020905778529","","","","","50.7798869879957","","","","","51.6211338602278","","","","","51.5220510631233","","","","","51.516290726817","","","","","",
"India","IND","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.860692478072776","","","","","0.723532002626331","","","","","0.608579704980214","","","","","0.517653228474756","","","","","0.441598735186028","","","","","0.399752709149401","","","","","",
"Not classified","INX","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39781696082014","","","","","6.22417759913841","","","","","9.12521794451962","","","","","14.0125603634893","","","","","15.8217274297246","","","","","15.9169365666588","","","","","",
"Iran, Islamic Rep.","IRN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.64048856957112","","","","","4.87024970990721","","","","","4.25786235402481","","","","","3.66350900853461","","","","","3.71910512401908","","","","","3.44639753479213","","","","","",
"Iraq","IRQ","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.478520555735618","","","","","0.986558401452901","","","","","0.893010492454406","","","","","0.491955055261526","","","","","0.380291585930821","","","","","0.9715760982742","","","","","",
"Iceland","ISL","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.76093866499235","","","","","4.76268816319816","","","","","5.65121224405613","","","","","8.59054069992755","","","","","11.0334484124738","","","","","11.3901495029218","","","","","",
"Israel","ISR","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2890770079133","","","","","33.6142547239846","","","","","30.7848015975493","","","","","28.6128924839904","","","","","26.2873081227238","","","","","24.9469000386407","","","","","",
"Italy","ITA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50531433742571","","","","","3.1074050664025","","","","","3.71267956800803","","","","","6.74218944921741","","","","","9.71318439967291","","","","","9.6807677420957","","","","","",
"Jamaica","JAM","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.858200541033093","","","","","0.912337218923978","","","","","0.959657243293033","","","","","0.907954328186989","","","","","0.863729104902028","","","","","0.829367046917036","","","","","",
"Jordan","JOR","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1332452769177","","","","","35.5796477814006","","","","","40.4374348187594","","","","","43.6043849388578","","","","","41.7769218117704","","","","","40.9771116038916","","","","","",
"Japan","JPN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.879862814739571","","","","","1.10946363450103","","","","","1.34158324270085","","","","","1.58523842500455","","","","","1.67621294290106","","","","","1.61477505702794","","","","","",
"Kazakhstan","KAZ","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8947010794356","","","","","20.3771677014687","","","","","19.1973279790575","","","","","20.0816192235029","","","","","20.4444845273853","","","","","20.1233050855632","","","","","",
"Kenya","KEN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26797362595068","","","","","2.26041796242178","","","","","2.2505087585005","","","","","2.1412010057416","","","","","2.29853155523763","","","","","2.35472288542212","","","","","",
"Kyrgyz Republic","KGZ","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1786941956108","","","","","11.1123910773529","","","","","7.862155262016","","","","","6.11668136065699","","","","","4.23658452719127","","","","","3.44079642260338","","","","","",
"Cambodia","KHM","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.425969734669974","","","","","0.862409215837846","","","","","1.19762369029764","","","","","0.856084860891747","","","","","0.570727950527118","","","","","0.474794450779274","","","","","",
"Kiribati","KIR","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98573421165293","","","","","2.86001003512293","","","","","2.70478402009336","","","","","2.69362822081903","","","","","2.79401449614216","","","","","2.80458625014454","","","","","",
"St. Kitts and Nevis","KNA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86128866358093","","","","","9.90486849468383","","","","","12.8908308448972","","","","","13.5981603207228","","","","","13.8390128361858","","","","","13.3934355430792","","","","","",
"Korea, Rep.","KOR","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10010412765409","","","","","0.27744164254697","","","","","0.528452079588937","","","","","1.01992899488032","","","","","1.87263033656867","","","","","2.63915935436429","","","","","",
"Kuwait","KWT","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1844910123798","","","","","56.318664704578","","","","","58.4429921170062","","","","","58.9028381289307","","","","","61.1718750255354","","","","","73.6395507326993","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29292870567871","","","","","1.05527695453547","","","","","0.929261459354232","","","","","0.95721277400613","","","","","1.01938869400766","","","","","1.10910324547046","","","","","",
"Lao PDR","LAO","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.538297237724876","","","","","0.484295893551244","","","","","0.41078976334669","","","","","0.354585856391597","","","","","0.338389124012226","","","","","0.327020358502169","","","","","",
"Lebanon","LBN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3743736170556","","","","","20.0534646532643","","","","","21.4167423919292","","","","","18.9819319189388","","","","","18.9215006331338","","","","","34.1456803007755","","","","","",
"Liberia","LBR","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51590844352761","","","","","10.0274481578868","","","","","5.25137207603957","","","","","2.66647419739396","","","","","2.50452881386764","","","","","2.52649198234771","","","","","",
"Libya","LBY","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3918021452708","","","","","10.4145133801347","","","","","10.6315895185248","","","","","10.776650280796","","","","","10.9165508641736","","","","","12.2824498704933","","","","","",
"St. Lucia","LCA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83919525256911","","","","","4.86398258977149","","","","","6.28739271992813","","","","","6.93320113417207","","","","","6.82085942828796","","","","","6.90328055827329","","","","","",
"Latin America & Caribbean","LCN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56745441856089","","","","","1.33327574728108","","","","","1.20477391608639","","","","","1.24006230433931","","","","","1.33640879823062","","","","","1.41593111626595","","","","","",
"Least developed countries: UN classification","LDC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02322114670501","","","","","1.91220012337377","","","","","1.47139452288337","","","","","1.30018372277475","","","","","1.16350797423881","","","","","1.2444847363311","","","","","",
"Low income","LIC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8022149772853","","","","","2.43775301256074","","","","","1.7526980098169","","","","","1.55049746813038","","","","","1.58265300053494","","","","","1.57747707617127","","","","","",
"Liechtenstein","LIE","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9405113932858","","","","","43.1712775273246","","","","","46.5206417883541","","","","","54.22357396993","","","","","61.5889293196604","","","","","62.5962537635555","","","","","",
"Sri Lanka","LKA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.239809813928564","","","","","0.223805493457384","","","","","0.213652815239985","","","","","0.202423323575265","","","","","0.192853810683187","","","","","0.186850018416597","","","","","",
"Lower middle income","LMC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.81541842012191","","","","","1.44933777975036","","","","","1.27322761422078","","","","","1.09664677078755","","","","","1.03011403559663","","","","","0.967978062432787","","","","","",
"Low & middle income","LMY","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.74993208006148","","","","","1.53847620542117","","","","","1.39618388830184","","","","","1.31242610646415","","","","","1.32254003279821","","","","","1.39150099974955","","","","","",
"Lesotho","LSO","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.515794968995965","","","","","0.410759574506906","","","","","0.332233430753276","","","","","0.32661004733509","","","","","0.319011472277237","","","","","0.307818842147762","","","","","",
"Late-demographic dividend","LTE","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5097840525167","","","","","1.49484365351649","","","","","1.49591619961336","","","","","1.57649347193914","","","","","1.86678835981178","","","","","2.08477822373695","","","","","",
"Lithuania","LTU","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.44606104896071","","","","","7.54082256753505","","","","","6.14710474180473","","","","","6.01833296044469","","","","","5.14827072195617","","","","","4.72608962255138","","","","","",
"Luxembourg","LUX","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8058865283522","","","","","30.8971255524957","","","","","32.0448880664608","","","","","32.897015815327","","","","","32.1215856220552","","","","","43.9641339422687","","","","","",
"Latvia","LVA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2496485528259","","","","","21.6276364677","","","","","18.1396351056576","","","","","16.9120099624746","","","","","15.0099568576033","","","","","13.3532402640341","","","","","",
"Macao SAR, China","MAC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.9994579343128","","","","","56.4497225561476","","","","","55.750659285448","","","","","59.662201564032","","","","","59.5754789329363","","","","","58.321902771585","","","","","",
"St. Martin (French part)","MAF","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.220018911325826","","","","","0.185406839708387","","","","","0.183188210601711","","","","","0.178963774110653","","","","","0.220847067431313","","","","","0.257467738138459","","","","","",
"Monaco","MCO","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1589102520552","","","","","68.599348534202","","","","","67.9124715563729","","","","","63.0383341221013","","","","","57.3537793459085","","","","","55.7684662479129","","","","","",
"Moldova","MDA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4690143291399","","","","","8.46333394943907","","","","","5.89913850888151","","","","","4.1839648633249","","","","","3.86017030796799","","","","","3.51210659793059","","","","","",
"Madagascar","MDG","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.207149242901001","","","","","0.157420249550159","","","","","0.149515926231188","","","","","0.142468226764279","","","","","0.137123537657288","","","","","0.132347777361949","","","","","",
"Maldives","MDV","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.89328745088023","","","","","7.28539378911324","","","","","9.66246290801187","","","","","14.7704021405525","","","","","22.1315492745997","","","","","25.8721817536855","","","","","",
"Middle East & North Africa","MEA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.17425855249474","","","","","6.54772559176257","","","","","6.4333597051543","","","","","6.75385571460529","","","","","8.58391800409615","","","","","9.41126965268619","","","","","",
"Mexico","MEX","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.812613997406173","","","","","0.48561244371919","","","","","0.523352182925571","","","","","0.649203275003716","","","","","0.817364770549705","","","","","0.939364727416811","","","","","",
"Marshall Islands","MHL","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44820295983087","","","","","2.90082320658565","","","","","3.6253139318648","","","","","4.64289830573591","","","","","5.89188982986191","","","","","6.19704489272168","","","","","",
"Middle income","MIC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6794927722888","","","","","1.47411480301007","","","","","1.3689313503647","","","","","1.29269302403812","","","","","1.29695622761379","","","","","1.37199089190242","","","","","",
"North Macedonia","MKD","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76609123110748","","","","","5.59716085227668","","","","","6.24561703455827","","","","","6.24932081644961","","","","","6.28870713033039","","","","","6.28977417338761","","","","","",
"Mali","MLI","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89500800216928","","","","","1.82754407563894","","","","","1.71518302919744","","","","","1.99355131405135","","","","","2.21929618786116","","","","","2.06335973795908","","","","","",
"Malta","MLT","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23860087094153","","","","","4.76381008133924","","","","","5.55839661139522","","","","","6.18493354218397","","","","","8.02884988739613","","","","","9.8984880693625","","","","","",
"Myanmar","MMR","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.317908961985639","","","","","0.254217475364134","","","","","0.205604006109446","","","","","0.166100813560885","","","","","0.147708388838671","","","","","0.13601460292319","","","","","",
"Middle East & North Africa (excluding high income)","MNA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70081582152726","","","","","3.10282171165446","","","","","2.97399023555707","","","","","2.86348032162507","","","","","3.15467784177277","","","","","3.37726224153119","","","","","",
"Montenegro","MNE","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6226782774233","","","","","13.1900776789324","","","","","",
"Mongolia","MNG","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.307580311746702","","","","","0.323058191378907","","","","","0.342282052757986","","","","","0.454195160238865","","","","","0.592076329591246","","","","","0.595444478012824","","","","","",
"Northern Mariana Islands","MNP","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4771218047849","","","","","56.2884662192705","","","","","58.6287517900459","","","","","58.3203877462251","","","","","44.8718900854066","","","","","39.3099691301979","","","","","",
"Mozambique","MOZ","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.914838956800011","","","","","1.05734262605384","","","","","1.07148629453275","","","","","0.969532547382276","","","","","0.882397793849275","","","","","0.796801385438194","","","","","",
"Mauritania","MRT","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.51721752365139","","","","","3.83733096369013","","","","","2.11571718298265","","","","","1.84265684491265","","","","","2.3578270312413","","","","","3.39667673329787","","","","","",
"Mauritius","MUS","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.342183896615571","","","","","0.663875195361645","","","","","1.31148730575129","","","","","1.60776624664691","","","","","1.99014224116171","","","","","2.24510921983142","","","","","",
"Malawi","MWI","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9855908142397","","","","","2.45982514986544","","","","","2.07822049578183","","","","","1.73881140390306","","","","","1.47410016531003","","","","","1.2498117945782","","","","","",
"Malaysia","MYS","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82140625575714","","","","","4.52280378631527","","","","","5.45338191759948","","","","","6.67675500396881","","","","","8.5563790252316","","","","","8.28934891611083","","","","","",
"North America","NAC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.84505383371494","","","","","11.2746755998701","","","","","12.8630856529861","","","","","13.8093145077709","","","","","14.8839024558818","","","","","15.2258178246329","","","","","",
"Namibia","NAM","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.52317324491839","","","","","6.97443015232612","","","","","7.08147145898766","","","","","5.24285332304568","","","","","4.66826188217499","","","","","3.81840143482876","","","","","",
"New Caledonia","NCL","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3529551374476","","","","","23.0774109662893","","","","","23.6436711000633","","","","","24.227861275215","","","","","24.8261584363393","","","","","24.4339041798737","","","","","",
"Niger","NER","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45937427798486","","","","","1.55949981157695","","","","","1.08922223242805","","","","","0.922929002814592","","","","","0.776234210799295","","","","","0.951072208218253","","","","","",
"Nigeria","NGA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.477550385863569","","","","","0.42702306672913","","","","","0.397049976666451","","","","","0.46415940978647","","","","","0.577148809185465","","","","","0.658124087599013","","","","","",
"Nicaragua","NIC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.999405486318947","","","","","0.577139599963488","","","","","0.604540629490936","","","","","0.649114656907825","","","","","0.650658920038301","","","","","0.66198270577991","","","","","",
"Netherlands","NLD","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.92659726469864","","","","","8.71258276996995","","","","","9.79196824767258","","","","","10.6304471698689","","","","","11.0182615941693","","","","","11.6956827411211","","","","","",
"Norway","NOR","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.54174453910326","","","","","5.35122349985825","","","","","6.51086078548891","","","","","7.80955231265197","","","","","10.7702303562013","","","","","14.2356111639164","","","","","",
"Nepal","NPL","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.29421170601069","","","","","3.22672182406495","","","","","3.02399163947819","","","","","2.66382199258105","","","","","2.15306942164935","","","","","1.81764555283951","","","","","",
"Nauru","NRU","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7415092279131","","","","","26.1283851554664","","","","","23.8398725353515","","","","","22.2738507167573","","","","","21.0673316708229","","","","","31.089806300137","","","","","",
"New Zealand","NZL","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2477355634999","","","","","16.017285978395","","","","","17.5938784428316","","","","","20.3147073100122","","","","","21.6854462103347","","","","","22.95970035283","","","","","",
"OECD members","OED","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.87765930816092","","","","","6.49120536671335","","","","","7.25403343255296","","","","","8.22940023768976","","","","","9.24349014229823","","","","","9.7082666536189","","","","","",
"Oman","OMN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.775569914119","","","","","24.6202775354675","","","","","27.847064597127","","","","","26.5731537589787","","","","","27.7272809110294","","","","","41.085873617455","","","","","",
"Other small states","OSS","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1295873748807","","","","","9.69073990649502","","","","","9.41417457722693","","","","","11.1682129840831","","","","","14.8836532477052","","","","","15.4831316769051","","","","","",
"Pakistan","PAK","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.76929673180544","","","","","2.99291640474729","","","","","3.02488048378448","","","","","2.06781872261554","","","","","2.3179811700175","","","","","1.92084606074688","","","","","",
"Panama","PAN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53920461673567","","","","","2.58746404930381","","","","","2.75394048569856","","","","","3.54179991510261","","","","","4.34494515407515","","","","","4.70102752739085","","","","","",
"Peru","PER","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.297915512306098","","","","","0.236002179979243","","","","","0.255810610701383","","","","","0.280839767441305","","","","","0.28619533892356","","","","","0.289645140800474","","","","","",
"Philippines","PHL","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.248712858372934","","","","","0.296903963735575","","","","","0.40816864936539","","","","","0.298890058323078","","","","","0.224206214299477","","","","","0.210390539089137","","","","","",
"Palau","PLW","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5631917290742","","","","","27.5224572587656","","","","","32.9091478043184","","","","","30.3561561259858","","","","","28.2706399609184","","","","","26.6027899112301","","","","","",
"Papua New Guinea","PNG","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.786935144951674","","","","","0.710909769845984","","","","","0.467077815227284","","","","","0.492319167130093","","","","","0.371287869748991","","","","","0.338376608624312","","","","","",
"Poland","POL","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.95264663482572","","","","","2.49981472776902","","","","","2.14427183903469","","","","","1.87842691647986","","","","","1.66538508340782","","","","","1.60418083655994","","","","","",
"Pre-demographic dividend","PRE","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4734559785629","","","","","2.46267275185304","","","","","1.91281189415864","","","","","1.68121415353971","","","","","1.51086109943932","","","","","1.57278171549192","","","","","",
